session,classification,signal,q,body_total,source,topics,is_ai,title,url,path,body_head_240
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,82577,en.wikipedia.org,Color & Palette,0,Trademark - Wikipedia,https://en.wikipedia.org/wiki/Motion_trademark,,# Trademark - Wikipedia  URL: https://en.wikipedia.org/wiki/Motion_trademark Fetched: 2026-06-03T19:14:31.799588 Published: 2019-06-24 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Bo
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,6249,et.wikipedia.org,Color & Palette,0,Alvar Aalto,https://et.wikipedia.org/w/index.php?title=Alvar_Aalto&amp%3Baction=history,,# Alvar Aalto  URL: https://et.wikipedia.org/w/index.php?title=Alvar_Aalto&amp%3Baction=history Fetched: 2026-06-03T19:16:41.017891 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body 
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,10814,en.wikipedia.org,Color & Palette|Material & 3D,0,David H. Koch Theater - Wikipedia,https://en.wikipedia.org/wiki/David_Koch_Theater,,# David H. Koch Theater - Wikipedia  URL: https://en.wikipedia.org/wiki/David_Koch_Theater Fetched: 2026-06-03T19:17:04.966450 Published: 2008-11-27 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLA
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,13186,en.wikipedia.org,Color & Palette,0,Traffic sign design - Wikipedia,https://en.wikipedia.org/wiki/Traffic_sign_design,,# Traffic sign design - Wikipedia  URL: https://en.wikipedia.org/wiki/Traffic_sign_design Fetched: 2026-06-03T19:17:05.709812 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,15640,en.wikipedia.org,Color & Palette,0,Pathfinding - Wikipedia,https://en.wikipedia.org/wiki/Pathfinding,,"# Pathfinding - Wikipedia  URL: https://en.wikipedia.org/wiki/Pathfinding Fetched: 2026-06-03T19:17:07.431144 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 chars, tot"
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,18294,en.wikipedia.org,Color & Palette,0,Dun gene - Wikipedia,https://en.wikipedia.org/wiki/Dun_gene,,"# Dun gene - Wikipedia  URL: https://en.wikipedia.org/wiki/Dun_gene Fetched: 2026-06-03T19:17:40.442375 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 chars, total 182"
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,11185,en.wikipedia.org,Color & Palette,0,Korkeasaari Zoo - Wikipedia,https://en.wikipedia.org/wiki/Korkeasaari_Zoo,,# Korkeasaari Zoo - Wikipedia  URL: https://en.wikipedia.org/wiki/Korkeasaari_Zoo Fetched: 2026-06-03T19:17:45.732009 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 ch
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,17033,en.wikipedia.org,Color & Palette,0,Micro hydro - Wikipedia,https://en.wikipedia.org/wiki/Micro_hydro,,"# Micro hydro - Wikipedia  URL: https://en.wikipedia.org/wiki/Micro_hydro Fetched: 2026-06-03T19:17:54.224545 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 chars, tot"
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,32182,en.wikipedia.org,Color & Palette,0,Carpentry - Wikipedia,https://en.wikipedia.org/wiki/Carpentry,,# Carpentry - Wikipedia  URL: https://en.wikipedia.org/wiki/Carpentry Fetched: 2026-06-03T19:19:15.764472 Published: 2019-05-27 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (fir
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,26140,en.wikipedia.org,Color & Palette,0,Lightness - Wikipedia,https://en.wikipedia.org/wiki/Lightness,,"# Lightness - Wikipedia  URL: https://en.wikipedia.org/wiki/Lightness Fetched: 2026-06-03T19:19:58.600287 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 chars, total 2"
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,53935,en.wikipedia.org,Color & Palette,0,Social media marketing - Wikipedia,https://en.wikipedia.org/wiki/Social-media_marketing,,# Social media marketing - Wikipedia  URL: https://en.wikipedia.org/wiki/Social-media_marketing Fetched: 2026-06-03T19:20:05.605520 Published: 2014-05-16 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: 
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,10461,en.wikipedia.org,Color & Palette,0,Business-to-business - Wikipedia,https://en.wikipedia.org/wiki/Business-to-business,,# Business-to-business - Wikipedia  URL: https://en.wikipedia.org/wiki/Business-to-business Fetched: 2026-06-03T19:20:31.597060 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (fir
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,9617,en.wikipedia.org,Color & Palette,0,Talk:Montreal Biosphere - Wikipedia,https://en.wikipedia.org/wiki/Talk:Montreal_Biosphere,,# Talk:Montreal Biosphere - Wikipedia  URL: https://en.wikipedia.org/wiki/Talk:Montreal_Biosphere Fetched: 2026-06-03T19:20:38.533928 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Bod
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,12536,en.wikipedia.org,Color & Palette|Editorial & Print,0,Marketing effectiveness - Wikipedia,https://en.wikipedia.org/wiki/Marketing_effectiveness,,# Marketing effectiveness - Wikipedia  URL: https://en.wikipedia.org/wiki/Marketing_effectiveness Fetched: 2026-06-03T19:20:39.380393 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Bod
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,15561,en.wikipedia.org,Color & Palette,0,Urban planning in Nazi Germany - Wikipedia,https://en.wikipedia.org/w/index.php?title=Urban_planning_in_Nazi_Germany&amp%3Baction=edit&amp%3Bsection=6,,# Urban planning in Nazi Germany - Wikipedia  URL: https://en.wikipedia.org/w/index.php?title=Urban_planning_in_Nazi_Germany&amp%3Baction=edit&amp%3Bsection=6 Fetched: 2026-06-03T19:20:45.478700 Source: <function main.<locals>.<lambda> at 0
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,8895,en.wikipedia.org,Typography & Type|Color & Palette,0,Fira (typeface) - Wikipedia,https://en.wikipedia.org/w/index.php?title=Fira_%28typeface%29&amp%3Baction=edit&amp%3Bsection=3,,# Fira (typeface) - Wikipedia  URL: https://en.wikipedia.org/w/index.php?title=Fira_%28typeface%29&amp%3Baction=edit&amp%3Bsection=3 Fetched: 2026-06-03T19:20:49.036861 Published: 2014-05-23 Source: <function main.<locals>.<lambda> at 0x105
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,50790,en.wikipedia.org,Color & Palette,0,Public opinion - Wikipedia,https://en.wikipedia.org/wiki/Public_opinion,,# Public opinion - Wikipedia  URL: https://en.wikipedia.org/wiki/Public_opinion Fetched: 2026-06-03T19:20:49.469620 Published: 2018-12-10 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ##
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,26875,en.wikipedia.org,Color & Palette,0,David Blackwell - Wikipedia,https://en.wikipedia.org/wiki/David_Blackwell,,# David Blackwell - Wikipedia  URL: https://en.wikipedia.org/wiki/David_Blackwell Fetched: 2026-06-03T19:21:25.667441 Published: 2020-02-25 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,9064,en.wikipedia.org,Color & Palette,0,Glostrup Municipality - Wikipedia,https://en.wikipedia.org/wiki/Glostrup_Town_Hall,,# Glostrup Municipality - Wikipedia  URL: https://en.wikipedia.org/wiki/Glostrup_Town_Hall Fetched: 2026-06-03T19:21:27.315626 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (firs
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,48502,en.wikipedia.org,Color & Palette,0,Animal coloration - Wikipedia,https://en.wikipedia.org/wiki/Animal_colouration,,# Animal coloration - Wikipedia  URL: https://en.wikipedia.org/wiki/Animal_colouration Fetched: 2026-06-03T19:23:16.809071 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 40
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,53341,en.wikipedia.org,Color & Palette,0,United States Patent and Trademark Office - Wikipedia,https://en.wikipedia.org/wiki/United_States_Patent_and_Trademark_Office,,# United States Patent and Trademark Office - Wikipedia  URL: https://en.wikipedia.org/wiki/United_States_Patent_and_Trademark_Office Fetched: 2026-06-03T19:23:17.269334 Published: 2025-03-11 Source: <function main.<locals>.<lambda> at 0x10
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,21057,en.wikipedia.org,Color & Palette|Architecture & Brutalism|Minimalism,0,Barcelona Pavilion - Wikipedia,https://en.wikipedia.org/wiki/Barcelona_Pavilion,,# Barcelona Pavilion - Wikipedia  URL: https://en.wikipedia.org/wiki/Barcelona_Pavilion Fetched: 2026-06-03T19:24:02.695134 Published: 2008-11-25 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSI
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,26566,en.wikipedia.org,Color & Palette|Editorial & Print,0,Game art design - Wikipedia,https://en.wikipedia.org/w/index.php?title=Game_art_design&amp%3Bprintable=yes,,# Game art design - Wikipedia  URL: https://en.wikipedia.org/w/index.php?title=Game_art_design&amp%3Bprintable=yes Fetched: 2026-06-03T19:24:43.708434 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNC
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,10315,en.wikipedia.org,Color & Palette|Music & Album,0,List of shoguns - Wikipedia,https://en.wikipedia.org/wiki/List_of_shoguns,,# List of shoguns - Wikipedia  URL: https://en.wikipedia.org/wiki/List_of_shoguns Fetched: 2026-06-03T19:25:10.695272 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 ch
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,20622,en.wikipedia.org,Color & Palette|Web & UI,0,Guibord case - Wikipedia,https://en.wikipedia.org/wiki/Guibord_case,,"# Guibord case - Wikipedia  URL: https://en.wikipedia.org/wiki/Guibord_case Fetched: 2026-06-03T19:25:40.666443 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 chars, t"
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,40807,en.wikipedia.org,Color & Palette,0,Value (ethics) - Wikipedia,https://en.wikipedia.org/wiki/Value_(ethics),,# Value (ethics) - Wikipedia  URL: https://en.wikipedia.org/wiki/Value_(ethics) Fetched: 2026-06-03T19:25:41.091284 Published: 2013-04-10 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ##
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,11675,en.wikipedia.org,Color & Palette|Web & UI,0,Build UK - Wikipedia,https://en.wikipedia.org/wiki/Build_UK,,# Build UK - Wikipedia  URL: https://en.wikipedia.org/wiki/Build_UK Fetched: 2026-06-03T19:26:20.241438 Published: 2015-09-01 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,17178,en.wikipedia.org,Color & Palette,0,American Academy of Arts and Sciences - Wikipedia,https://en.wikipedia.org/wiki/American_Academy_of_Arts_and_Sciences,,# American Academy of Arts and Sciences - Wikipedia  URL: https://en.wikipedia.org/wiki/American_Academy_of_Arts_and_Sciences Fetched: 2026-06-03T19:27:19.598184 Published: 2004-05-04 Source: <function main.<locals>.<lambda> at 0x1057ae980>
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,46530,en.wikipedia.org,Color & Palette,0,Federation of Australia - Wikipedia,https://en.wikipedia.org/wiki/Federation_of_Australia,,# Federation of Australia - Wikipedia  URL: https://en.wikipedia.org/wiki/Federation_of_Australia Fetched: 2026-06-03T19:27:46.818504 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Bod
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,49398,en.wikipedia.org,Color & Palette,0,Kingston University - Wikipedia,https://en.wikipedia.org/w/index.php?title=Kingston_University&amp%3Baction=edit&amp%3Bsection=53,,# Kingston University - Wikipedia  URL: https://en.wikipedia.org/w/index.php?title=Kingston_University&amp%3Baction=edit&amp%3Bsection=53 Fetched: 2026-06-03T19:28:09.039935 Published: 2025-03-07 Source: <function main.<locals>.<lambda> at 
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,36205,en.wikipedia.org,Color & Palette,0,Resident Evil 3: Nemesis - Wikipedia,https://en.wikipedia.org/wiki/Resident_Evil_3:_Nemesis,,# Resident Evil 3: Nemesis - Wikipedia  URL: https://en.wikipedia.org/wiki/Resident_Evil_3:_Nemesis Fetched: 2026-06-03T19:29:11.582984 Published: 1999-11-12 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classificati
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,13141,en.wikipedia.org,Color & Palette,0,Salone del Mobile - Wikipedia,https://en.wikipedia.org/w/index.php?title=Salone_del_Mobile&amp%3Baction=edit&amp%3Bsection=2,,# Salone del Mobile - Wikipedia  URL: https://en.wikipedia.org/w/index.php?title=Salone_del_Mobile&amp%3Baction=edit&amp%3Bsection=2 Fetched: 2026-06-03T19:30:25.696970 Published: 2011-04-18 Source: <function main.<locals>.<lambda> at 0x105
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,18447,en.wikipedia.org,Color & Palette,0,Notre Dame des Neiges Cemetery - Wikipedia,https://en.wikipedia.org/w/index.php?title=Notre_Dame_des_Neiges_Cemetery&amp%3Baction=edit&amp%3Bsection=4,,# Notre Dame des Neiges Cemetery - Wikipedia  URL: https://en.wikipedia.org/w/index.php?title=Notre_Dame_des_Neiges_Cemetery&amp%3Baction=edit&amp%3Bsection=4 Fetched: 2026-06-03T19:30:48.204834 Source: <function main.<locals>.<lambda> at 0
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,49459,en.wikipedia.org,Color & Palette,0,Microtransaction - Wikipedia,https://en.wikipedia.org/wiki/Microtransactions,,# Microtransaction - Wikipedia  URL: https://en.wikipedia.org/wiki/Microtransactions Fetched: 2026-06-03T19:31:02.461465 Published: 2015-11-01 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIE
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,15512,en.wikipedia.org,Color & Palette|Architecture & Brutalism,0,Istanbul Bilgi University - Wikipedia,https://en.wikipedia.org/wiki/Istanbul_Bilgi_University,,# Istanbul Bilgi University - Wikipedia  URL: https://en.wikipedia.org/wiki/Istanbul_Bilgi_University Fetched: 2026-06-03T19:31:25.127374 Published: 2008-10-25 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classifica
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,45264,en.wikipedia.org,Color & Palette|Branding & Identity,0,Brand management - Wikipedia,https://en.wikipedia.org/wiki/Brand_culture,,# Brand management - Wikipedia  URL: https://en.wikipedia.org/wiki/Brand_culture Fetched: 2026-06-03T19:31:57.070988 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 cha
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,11164,en.wikipedia.org,Color & Palette,0,View source for Template:Orienteering - Wikipedia,https://en.wikipedia.org/wiki/Special:EditPage/Template:Orienteering,,# View source for Template:Orienteering - Wikipedia  URL: https://en.wikipedia.org/wiki/Special:EditPage/Template:Orienteering Fetched: 2026-06-03T19:32:38.244582 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classif
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,22681,en.wikipedia.org,Color & Palette,0,Georg Nees - Wikipedia,https://en.wikipedia.org/w/index.php?title=Georg_Nees&amp%3Baction=edit&amp%3Bsection=15,,# Georg Nees - Wikipedia  URL: https://en.wikipedia.org/w/index.php?title=Georg_Nees&amp%3Baction=edit&amp%3Bsection=15 Fetched: 2026-06-03T19:32:39.960369 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,9109,en.wikipedia.org,Color & Palette|Editorial & Print,0,Kulttuuritalo - Wikipedia,https://en.wikipedia.org/w/index.php?title=Kulttuuritalo&amp%3Bprintable=yes,,# Kulttuuritalo - Wikipedia  URL: https://en.wikipedia.org/w/index.php?title=Kulttuuritalo&amp%3Bprintable=yes Fetched: 2026-06-03T19:32:44.096459 Published: 2023-08-28 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 C
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,37717,en.wikipedia.org,Color & Palette,0,Sound - Wikipedia,https://en.wikipedia.org/wiki/Sound,,"# Sound - Wikipedia  URL: https://en.wikipedia.org/wiki/Sound Fetched: 2026-06-03T19:32:49.937364 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 chars, total 37717 cha"
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,12263,en.wikipedia.org,Color & Palette,0,The American Heritage Dictionary of the English Language - Wikipedia,https://en.wikipedia.org/wiki/The_American_Heritage_Dictionary_of_the_English_Language,,# The American Heritage Dictionary of the English Language - Wikipedia  URL: https://en.wikipedia.org/wiki/The_American_Heritage_Dictionary_of_the_English_Language Fetched: 2026-06-03T19:33:02.493084 Source: <function main.<locals>.<lambda>
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,69655,en.wikipedia.org,Color & Palette,0,Cultural anthropology - Wikipedia,https://en.wikipedia.org/wiki/Cultural_anthropology,,# Cultural anthropology - Wikipedia  URL: https://en.wikipedia.org/wiki/Cultural_anthropology Fetched: 2026-06-03T19:34:26.591357 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (f
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,38366,en.wikipedia.org,Color & Palette,0,Lewis Mumford - Wikipedia,https://en.wikipedia.org/wiki/Lewis_Mumford,,# Lewis Mumford - Wikipedia  URL: https://en.wikipedia.org/wiki/Lewis_Mumford Fetched: 2026-06-03T19:34:29.098121 Published: 1998-02-01 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## B
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,13400,en.wikipedia.org,Color & Palette,0,RYB color model - Wikipedia,https://en.wikipedia.org/wiki/RYB_color_model,,# RYB color model - Wikipedia  URL: https://en.wikipedia.org/wiki/RYB_color_model Fetched: 2026-06-03T19:34:30.688774 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 ch
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,9282,en.wikipedia.org,Color & Palette,0,Design paradigm - Wikipedia,https://en.wikipedia.org/w/index.php?title=Design_paradigm&amp%3Baction=edit,,# Design paradigm - Wikipedia  URL: https://en.wikipedia.org/w/index.php?title=Design_paradigm&amp%3Baction=edit Fetched: 2026-06-03T19:35:32.128254 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLA
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,14857,en.wikipedia.org,Color & Palette,0,Chermayeff & Geismar & Haviv - Wikipedia,https://en.wikipedia.org/wiki/Chermayeff_%26_Geismar_%26_Haviv,,# Chermayeff & Geismar & Haviv - Wikipedia  URL: https://en.wikipedia.org/wiki/Chermayeff_%26_Geismar_%26_Haviv Fetched: 2026-06-03T19:35:51.398297 Published: 2003-12-14 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,57933,en.wikipedia.org,Color & Palette,0,Humanities - Wikipedia,https://en.wikipedia.org/wiki/Humanities,,# Humanities - Wikipedia  URL: https://en.wikipedia.org/wiki/Humanities Fetched: 2026-06-03T19:35:51.866298 Published: 2014-03-27 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (f
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,17062,en.wikipedia.org,Color & Palette,0,European Union Intellectual Property Office - Wikipedia,https://en.wikipedia.org/wiki/European_Union_Intellectual_Property_Office,,# European Union Intellectual Property Office - Wikipedia  URL: https://en.wikipedia.org/wiki/European_Union_Intellectual_Property_Office Fetched: 2026-06-03T19:36:01.976792 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,23024,en.wikipedia.org,Color & Palette,0,Madrid Protocol - Wikipedia,https://en.wikipedia.org/wiki/Madrid_system,,# Madrid Protocol - Wikipedia  URL: https://en.wikipedia.org/wiki/Madrid_system Fetched: 2026-06-03T19:36:25.599116 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 char
